Unnamed: 0,title,release_year,locations,director,writer,imdb_rating,genres,type,release_decade,longitude,latitude,min_distance_to_tourist_spot,is_tourist_spot,location_cluster,search_key
1349.0,Murder in the First (Season 2),2015.0,Potrero Hill Recreation Center (801 Arkansas Street),Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.39784,37.75582,1721.4603840571422,0,97.0,murder in the first (season 2) 2015.0 potrero hill recreation center (801 arkansas street) steven bochcho eric lodal drama  thriller 2010.0
1383.0,Murder in the First (Season 2),2015.0,435 Broadway,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.404505025,37.79789301,334.44543024185083,1,58.0,murder in the first (season 2) 2015.0 435 broadway steven bochcho eric lodal drama  thriller 2010.0
1465.0,Murder in the First (Season 2),2015.0,83 Watchman Way,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.395673669,37.755511244,1658.8476141813985,0,97.0,murder in the first (season 2) 2015.0 83 watchman way steven bochcho eric lodal drama  thriller 2010.0
620.0,Murder in the First (Season 2),2015.0,1400 16th Street,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.401314034,37.766831018,1243.3861133966143,0,94.0,murder in the first (season 2) 2015.0 1400 16th street steven bochcho eric lodal drama  thriller 2010.0
1254.0,Murder in the First (Season 2),2015.0,Grant Avenue between Clay and Washington Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.406449962,37.795160007,304.75859544146624,1,11.0,murder in the first (season 2) 2015.0 grant avenue between clay and washington streets steven bochcho eric lodal drama  thriller 2010.0
1990.0,Murder in the First (Season 2),2015.0,Pier 50,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.384713699,37.773899127,599.2931493706722,1,38.0,murder in the first (season 2) 2015.0 pier 50 steven bochcho eric lodal drama  thriller 2010.0
1763.0,Murder in the First (Season 2),2015.0,Pennsylvania Avenue at 19th Street,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.393500005,37.761489985,985.1744237774561,1,81.0,murder in the first (season 2) 2015.0 pennsylvania avenue at 19th street steven bochcho eric lodal drama  thriller 2010.0
787.0,Murder in the First (Season 2),2015.0,Boardman Place between Bryant and Brannan Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.402669975,37.774430009,1115.7112499298485,0,72.0,murder in the first (season 2) 2015.0 boardman place between bryant and brannan streets steven bochcho eric lodal drama  thriller 2010.0
135.0,Murder in the First (Season 2),2015.0,Columbus Avenue between Washington and Bay Streets,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.403315,37.795495,49.60464225958623,1,11.0,murder in the first (season 2) 2015.0 columbus avenue between washington and bay streets steven bochcho eric lodal drama  thriller 2010.0
770.0,Murder in the First (Season 2),2015.0,372/374 Pennsylvania Avenue,Steven Bochcho,Eric Lodal,7.3,Drama  Thriller,movie,2010.0,-122.393837963,37.761785992,974.5571294385734,1,81.0,murder in the first (season 2) 2015.0 372/374 pennsylvania avenue steven bochcho eric lodal drama  thriller 2010.0
678.0,Looking Season 2 Epiode 9,2015.0,"SF Zoo, 2945 Sloat Blvd",Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.505668046,37.735352691,3654.9305635967507,0,24.0,"looking season 2 epiode 9 2015.0 sf zoo, 2945 sloat blvd andrew haigh michael lannan comedy  drama  romance 2010.0"
1870.0,Looking Season 2 Epiode 9,2015.0,8 Octavia Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.423369001,37.772571993,828.0381777350068,1,84.0,looking season 2 epiode 9 2015.0 8 octavia street andrew haigh michael lannan comedy  drama  romance 2010.0
1288.0,Looking Season 2 Epiode 9,2015.0,"Tonga Room, Fairmont Hotel, 950 Mason Street",Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.410031968,37.792439995,132.57905638010354,1,36.0,"looking season 2 epiode 9 2015.0 tonga room, fairmont hotel, 950 mason street andrew haigh michael lannan comedy  drama  romance 2010.0"
1407.0,Looking Season 2 Epiode 9,2015.0,"Mission Arts Center, 2450 Harrison Street",Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.413013998,37.75820298,1180.3483138683216,0,74.0,"looking season 2 epiode 9 2015.0 mission arts center, 2450 harrison street andrew haigh michael lannan comedy  drama  romance 2010.0"
149.0,Looking Season 2 Epiode 9,2015.0,"Muddy Waters, 521 Valencia Street",Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.421581979,37.764504998,606.2058888429644,1,71.0,"looking season 2 epiode 9 2015.0 muddy waters, 521 valencia street andrew haigh michael lannan comedy  drama  romance 2010.0"
856.0,Looking Season 2 Epiode 9,2015.0,1890 Clay Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.424032009,37.792192981,981.6749665598143,1,56.0,looking season 2 epiode 9 2015.0 1890 clay street andrew haigh michael lannan comedy  drama  romance 2010.0
1749.0,Looking Season 2 Epiode 9,2015.0,1246 Folsom Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.411002006,37.774595007,891.4477973978037,1,80.0,looking season 2 epiode 9 2015.0 1246 folsom street andrew haigh michael lannan comedy  drama  romance 2010.0
454.0,Looking Season 2 Epiode 9,2015.0,68 Division Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,podcast episode,2010.0,-122.402806013,37.77029002,1360.21822471911,0,94.0,looking season 2 epiode 9 2015.0 68 division street andrew haigh michael lannan comedy  drama  romance 2010.0
1092.0,Looking Season 2 Epiode 8,2015.0,950 Mason Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.410031968,37.792439995,132.57905638010354,1,36.0,looking season 2 epiode 8 2015.0 950 mason street andrew haigh michael lannan comedy  drama  romance 2010.0
352.0,Looking Season 2 Epiode 8,2015.0,1111 California Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.412925988,37.791173993,172.81746928321874,1,36.0,looking season 2 epiode 8 2015.0 1111 california street andrew haigh michael lannan comedy  drama  romance 2010.0
1246.0,Looking Season 2 Epiode 8,2015.0,2450 Harrison Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.413013998,37.75820298,1180.3483138683216,0,74.0,looking season 2 epiode 8 2015.0 2450 harrison street andrew haigh michael lannan comedy  drama  romance 2010.0
814.0,Looking Season 2 Epiode 8,2015.0,1246 Folsom Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.411002006,37.774595007,891.4477973978037,1,80.0,looking season 2 epiode 8 2015.0 1246 folsom street andrew haigh michael lannan comedy  drama  romance 2010.0
1655.0,Looking Season 2 Epiode 8,2015.0,"Citizens Band, 1198 Folsom Street",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.410082008,37.775302021,918.4027348995087,1,80.0,"looking season 2 epiode 8 2015.0 citizens band, 1198 folsom street andrew haigh michael lannan comedy  drama  romance 2010.0"
1016.0,Looking Season 2 Epiode 7,2015.0,"Sparky's Diner, 242 Church Street",Andrew Haigh,Michael Lannan,9.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.429114963,37.766639994,700.0106300178846,1,68.0,"looking season 2 epiode 7 2015.0 sparky's diner, 242 church street andrew haigh michael lannan comedy  drama  romance 2010.0"
66.0,Looking Season 2 Epiode 7,2015.0,770 Haight Street,Andrew Haigh,Michael Lannan,9.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.434883976,37.771797002,513.1493008951292,1,77.0,looking season 2 epiode 7 2015.0 770 haight street andrew haigh michael lannan comedy  drama  romance 2010.0
1445.0,Looking Season 2 Epiode 7,2015.0,Delores Park,Andrew Haigh,Michael Lannan,9.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.425883,37.762085,188.1838215789609,1,76.0,looking season 2 epiode 7 2015.0 delores park andrew haigh michael lannan comedy  drama  romance 2010.0
2049.0,Looking Season 2 Epiode 7,2015.0,"Valenti, Marini, Perata, 4840 Mission Street",Andrew Haigh,Michael Lannan,9.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.438361963,37.720565008,3936.043356708551,0,6.0,"looking season 2 epiode 7 2015.0 valenti, marini, perata, 4840 mission street andrew haigh michael lannan comedy  drama  romance 2010.0"
95.0,Looking Season 2 Epiode 6,2015.0,770 Haight Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.434883976,37.771797002,513.1493008951292,1,77.0,looking season 2 epiode 6 2015.0 770 haight street andrew haigh michael lannan comedy  drama  romance 2010.0
578.0,Looking Season 2 Epiode 6,2015.0,745 Treat Ave.,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.413013998,37.75820298,1180.3483138683216,0,74.0,looking season 2 epiode 6 2015.0 745 treat ave. andrew haigh michael lannan comedy  drama  romance 2010.0
917.0,Looking Season 2 Epiode 6,2015.0,1890 Clay Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.424032009,37.792192981,981.6749665598143,1,56.0,looking season 2 epiode 6 2015.0 1890 clay street andrew haigh michael lannan comedy  drama  romance 2010.0
305.0,Looking Season 2 Epiode 5,2015.0,24th Between Portrero & Alabama,Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.409123,37.752818,1718.028427259965,0,60.0,looking season 2 epiode 5 2015.0 24th between portrero & alabama andrew haigh michael lannan comedy  drama  romance 2010.0
1479.0,Looking Season 2 Epiode 5,2015.0,1119 Alabama Street,Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.410862028,37.753666988,1538.2779211830014,0,60.0,looking season 2 epiode 5 2015.0 1119 alabama street andrew haigh michael lannan comedy  drama  romance 2010.0
1229.0,Looking Season 2 Epiode 5,2015.0,745 Treat Ave,Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.413013998,37.75820298,1180.3483138683216,0,74.0,looking season 2 epiode 5 2015.0 745 treat ave andrew haigh michael lannan comedy  drama  romance 2010.0
1636.0,Looking Season 2 Epiode 5,2015.0,534 Hyde Street,Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.416157966,37.785925999,737.1505299486194,1,95.0,looking season 2 epiode 5 2015.0 534 hyde street andrew haigh michael lannan comedy  drama  romance 2010.0
1739.0,Looking Season 2 Epiode 5,2015.0,160 Church Street,Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.429375976,37.76831298,831.386497496659,1,68.0,looking season 2 epiode 5 2015.0 160 church street andrew haigh michael lannan comedy  drama  romance 2010.0
801.0,Looking Season 2 Epiode 5,2015.0,"Always Open Car Wash, 2560 Marin Street",Andrew Haigh,Michael Lannan,8.6,Comedy  Drama  Romance,podcast episode,2010.0,-122.403159981,37.748652011,2407.1008216537666,0,108.0,"looking season 2 epiode 5 2015.0 always open car wash, 2560 marin street andrew haigh michael lannan comedy  drama  romance 2010.0"
1922.0,Looking Season 2 Epiode 4,2015.0,"Daniel's Pharmacy, 943 Geneva Ave.",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.440377,37.716306,4376.478983451967,0,6.0,"looking season 2 epiode 4 2015.0 daniel's pharmacy, 943 geneva ave. andrew haigh michael lannan comedy  drama  romance 2010.0"
2067.0,Looking Season 2 Epiode 4,2015.0,1890 Clay Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.424032009,37.792192981,981.6749665598143,1,56.0,looking season 2 epiode 4 2015.0 1890 clay street andrew haigh michael lannan comedy  drama  romance 2010.0
1031.0,Looking Season 2 Epiode 4,2015.0,"Larken Street Youth Services, 1138 Sutter Street",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.419229011,37.78813702,818.8358182926836,1,75.0,"looking season 2 epiode 4 2015.0 larken street youth services, 1138 sutter street andrew haigh michael lannan comedy  drama  romance 2010.0"
691.0,Looking Season 2 Epiode 4,2015.0,534 Hyde Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.416157966,37.785925999,737.1505299486194,1,95.0,looking season 2 epiode 4 2015.0 534 hyde street andrew haigh michael lannan comedy  drama  romance 2010.0
1534.0,Looking Season 2 Epiode 4,2015.0,3650 21st Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.42906903,37.75662098,493.41833450825175,1,102.0,looking season 2 epiode 4 2015.0 3650 21st street andrew haigh michael lannan comedy  drama  romance 2010.0
903.0,Looking Season 2 Epiode 4,2015.0,Castro Street @ 18th street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.434999981,37.760890009,135.86059365172858,1,18.0,looking season 2 epiode 4 2015.0 castro street @ 18th street andrew haigh michael lannan comedy  drama  romance 2010.0
502.0,Looking Season 2 Epiode 4,2015.0,"Esta Noche, 3079 16th Street",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.421333037,37.764682988,635.532276710772,1,71.0,"looking season 2 epiode 4 2015.0 esta noche, 3079 16th street andrew haigh michael lannan comedy  drama  romance 2010.0"
2018.0,Looking Season 2 Epiode 4,2015.0,"Bi-Rite Creamery, 3692 18th Stret",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.425733,37.761588,136.1966989044094,1,76.0,"looking season 2 epiode 4 2015.0 bi-rite creamery, 3692 18th stret andrew haigh michael lannan comedy  drama  romance 2010.0"
169.0,Looking Season 2 Epiode 4,2015.0,"Urban Flowers, 4029 18th Street",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.433364,37.760813,176.4526930300514,1,18.0,"looking season 2 epiode 4 2015.0 urban flowers, 4029 18th street andrew haigh michael lannan comedy  drama  romance 2010.0"
878.0,Looking Season 2 Epiode 4,2015.0,601 Buena Vista Ave West,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.444043971,37.766918986,283.33829789974163,1,78.0,looking season 2 epiode 4 2015.0 601 buena vista ave west andrew haigh michael lannan comedy  drama  romance 2010.0
449.0,Looking Season 2 Epiode 4,2015.0,"Dolores Park, San Francisco",Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.425283,37.762107,203.31234321548908,1,76.0,"looking season 2 epiode 4 2015.0 dolores park, san francisco andrew haigh michael lannan comedy  drama  romance 2010.0"
43.0,Looking Season 2 Epiode 4,2015.0,970 Geary Street,Andrew Haigh,Michael Lannan,8.4,Comedy  Drama  Romance,podcast episode,2010.0,-122.419180983,37.786153987,764.0822254220686,1,75.0,looking season 2 epiode 4 2015.0 970 geary street andrew haigh michael lannan comedy  drama  romance 2010.0
1799.0,Looking Season 2 Epiode 3,2015.0,"Doc's Clock, 2575 Misison Street",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.418808,37.758356,683.0973012178107,1,63.0,"looking season 2 epiode 3 2015.0 doc's clock, 2575 misison street andrew haigh michael lannan comedy  drama  romance 2010.0"
1115.0,Looking Season 2 Epiode 3,2015.0,"Balboa pool Lot, San Jose Avenue & Havelock St",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.441620008,37.726709991,3217.162927026938,0,6.0,"looking season 2 epiode 3 2015.0 balboa pool lot, san jose avenue & havelock st andrew haigh michael lannan comedy  drama  romance 2010.0"
991.0,Looking Season 2 Epiode 3,2015.0,"Boxer Stadium, 166 Havelock Street",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.4446,37.726796,3183.453401183508,0,6.0,"looking season 2 epiode 3 2015.0 boxer stadium, 166 havelock street andrew haigh michael lannan comedy  drama  romance 2010.0"
302.0,Looking Season 2 Epiode 3,2015.0,Kezar Pavillion,Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.45358,37.76743,609.690545118254,1,9.0,looking season 2 epiode 3 2015.0 kezar pavillion andrew haigh michael lannan comedy  drama  romance 2010.0
1159.0,Looking Season 2 Epiode 3,2015.0,"Willy's Barber shop, 3227 22nd Street",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.419521037,37.755191991,819.9300473682796,1,65.0,"looking season 2 epiode 3 2015.0 willy's barber shop, 3227 22nd street andrew haigh michael lannan comedy  drama  romance 2010.0"
668.0,Looking Season 2 Epiode 3,2015.0,"Mad Dog Bar, 530 Haight Street",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.430843982,37.772260019,452.13251168715266,1,77.0,"looking season 2 epiode 3 2015.0 mad dog bar, 530 haight street andrew haigh michael lannan comedy  drama  romance 2010.0"
1678.0,Looking Season 2 Epiode 3,2015.0,770 Haight Street,Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.434883976,37.771797002,513.1493008951292,1,77.0,looking season 2 epiode 3 2015.0 770 haight street andrew haigh michael lannan comedy  drama  romance 2010.0
589.0,Looking Season 2 Epiode 3,2015.0,"Mission Rec Center, 2450 Harrison Street",Andrew Haigh,Michael Lannan,8.5,Comedy  Drama  Romance,podcast episode,2010.0,-122.412686,37.758235,1207.9300523335921,0,74.0,"looking season 2 epiode 3 2015.0 mission rec center, 2450 harrison street andrew haigh michael lannan comedy  drama  romance 2010.0"
2069.0,Looking Season 2 Epiode 2,2015.0,601 Buena Vista Ave West,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.444043971,37.766918986,283.33829789974163,1,78.0,looking season 2 epiode 2 2015.0 601 buena vista ave west andrew haigh michael lannan comedy  drama  romance 2010.0
1360.0,Looking Season 2 Epiode 2,2015.0,Eddy @ Polk Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.419179977,37.783080008,422.904662196227,1,95.0,looking season 2 epiode 2 2015.0 eddy @ polk street andrew haigh michael lannan comedy  drama  romance 2010.0
1394.0,Looking Season 2 Epiode 2,2015.0,1400 16th Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.401314034,37.766831018,1243.3861133966143,0,94.0,looking season 2 epiode 2 2015.0 1400 16th street andrew haigh michael lannan comedy  drama  romance 2010.0
1175.0,Looking Season 2 Epiode 2,2015.0,901 Valencia Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.420949984,37.758351005,509.1849002222806,1,63.0,looking season 2 epiode 2 2015.0 901 valencia street andrew haigh michael lannan comedy  drama  romance 2010.0
1824.0,Looking Season 2 Epiode 2,2015.0,1246 Folsom Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.411002006,37.774595007,891.4477973978037,1,80.0,looking season 2 epiode 2 2015.0 1246 folsom street andrew haigh michael lannan comedy  drama  romance 2010.0
820.0,Looking Season 2 Epiode 2,2015.0,314 11th Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.413906,37.77144601,986.9769055969541,1,89.0,looking season 2 epiode 2 2015.0 314 11th street andrew haigh michael lannan comedy  drama  romance 2010.0
2034.0,Looking Season 2 Epiode 2,2015.0,Church @ Duboce Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.429119992,37.769460002,797.1989644863985,1,68.0,looking season 2 epiode 2 2015.0 church @ duboce street andrew haigh michael lannan comedy  drama  romance 2010.0
185.0,Looking Season 2 Epiode 2,2015.0,770 Haight Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.434883976,37.771797002,513.1493008951292,1,77.0,looking season 2 epiode 2 2015.0 770 haight street andrew haigh michael lannan comedy  drama  romance 2010.0
942.0,Looking Season 2 Epiode 2,2015.0,100 Church Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.429439008,37.769190985,814.5480071223462,1,68.0,looking season 2 epiode 2 2015.0 100 church street andrew haigh michael lannan comedy  drama  romance 2010.0
1727.0,Looking Season 2 Epiode 2,2015.0,651 Brannan Street,Andrew Haigh,Michael Lannan,8.3,Comedy  Drama  Romance,movie,2010.0,-122.399642012,37.775234002,834.8650203645952,1,72.0,looking season 2 epiode 2 2015.0 651 brannan street andrew haigh michael lannan comedy  drama  romance 2010.0
1076.0,Looking Season 2 Epiode 10,2015.0,Twin Peaks Park,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.447845227,37.752925385,304.73624513996026,1,87.0,looking season 2 epiode 10 2015.0 twin peaks park andrew haigh michael lannan comedy  drama  romance 2010.0
603.0,Looking Season 2 Epiode 10,2015.0,BART Station @ 16th Street & Mission Streets,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.419669983,37.765049989,767.7128195761281,1,88.0,looking season 2 epiode 10 2015.0 bart station @ 16th street & mission streets andrew haigh michael lannan comedy  drama  romance 2010.0
1489.0,Looking Season 2 Epiode 10,2015.0,SF City Hall Polk Street Steps,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.41923,37.77928,1.1099230396407738,1,17.0,looking season 2 epiode 10 2015.0 sf city hall polk street steps andrew haigh michael lannan comedy  drama  romance 2010.0
298.0,Looking Season 2 Epiode 10,2015.0,67 Deming Street,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.445766033,37.760332989,546.484770758878,1,87.0,looking season 2 epiode 10 2015.0 67 deming street andrew haigh michael lannan comedy  drama  romance 2010.0
1898.0,Looking Season 2 Epiode 10,2015.0,"Vega Coffee, 1245 Folsom Street",Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.410512,37.774206003,951.7354511020611,1,80.0,"looking season 2 epiode 10 2015.0 vega coffee, 1245 folsom street andrew haigh michael lannan comedy  drama  romance 2010.0"
1209.0,Looking Season 2 Epiode 10,2015.0,"Willy's Barber shop, 3227 22nd Street",Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.419521037,37.755191991,819.9300473682796,1,65.0,"looking season 2 epiode 10 2015.0 willy's barber shop, 3227 22nd street andrew haigh michael lannan comedy  drama  romance 2010.0"
2004.0,Looking Season 2 Epiode 10,2015.0,8 Octavia Street,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.423369001,37.772571993,828.0381777350068,1,84.0,looking season 2 epiode 10 2015.0 8 octavia street andrew haigh michael lannan comedy  drama  romance 2010.0
422.0,Looking Season 2 Epiode 10,2015.0,Mission Street @ 22nd Street,Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.418740011,37.755449986,851.3394553335838,1,65.0,looking season 2 epiode 10 2015.0 mission street @ 22nd street andrew haigh michael lannan comedy  drama  romance 2010.0
783.0,Looking Season 2 Epiode 10,2015.0,"Mission Rec Center, 2450 Harrison Street",Andrew Haigh,Michael Lannan,9.0,Comedy  Drama  Romance,podcast episode,2010.0,-122.412686,37.758235,1207.9300523335921,0,74.0,"looking season 2 epiode 10 2015.0 mission rec center, 2450 harrison street andrew haigh michael lannan comedy  drama  romance 2010.0"
1523.0,I Am Michael,2015.0,Flint & 16th (Castro),Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.436530014,37.763990014,273.19548723869957,1,18.0,i am michael 2015.0 flint & 16th (castro) justin kelly justin kelly biography  drama  romance 2010.0
215.0,I Am Michael,2015.0,Sanchez/Cumberland steps and sidewalks,Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.41966,37.77712,241.62141224294245,1,17.0,i am michael 2015.0 sanchez/cumberland steps and sidewalks justin kelly justin kelly biography  drama  romance 2010.0
328.0,I Am Michael,2015.0,Ocean Beach @ Balboa,Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.51099,37.77002,54.61195146271322,1,28.0,i am michael 2015.0 ocean beach @ balboa justin kelly justin kelly biography  drama  romance 2010.0
1317.0,I Am Michael,2015.0,4100 20th St,Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.432692024,37.758007011,480.97313155344557,1,102.0,i am michael 2015.0 4100 20th st justin kelly justin kelly biography  drama  romance 2010.0
674.0,I Am Michael,2015.0,Harvey Milk Plaza,Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.43522,37.76258,79.2835014875611,1,18.0,i am michael 2015.0 harvey milk plaza justin kelly justin kelly biography  drama  romance 2010.0
1698.0,I Am Michael,2015.0,F Train,Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.41966,37.77712,241.62141224294245,1,17.0,i am michael 2015.0 f train justin kelly justin kelly biography  drama  romance 2010.0
2080.0,I Am Michael,2015.0,"Grove & Polk, thru Fulton & 6th, Masonic, 28th & 47th",Justin Kelly,Justin Kelly,5.6,Biography  Drama  Romance,movie,2010.0,-122.418219998,37.778480019,124.91976123413345,1,17.0,"i am michael 2015.0 grove & polk, thru fulton & 6th, masonic, 28th & 47th justin kelly justin kelly biography  drama  romance 2010.0"
554.0,Cardinal X,2015.0,1559 Underwood Avenue between Lane and Keith,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.391236975,37.729189986,4426.571668305696,0,37.0,cardinal x 2015.0 1559 underwood avenue between lane and keith annie wang annie wang crime  drama 2010.0
1909.0,Cardinal X,2015.0,420 Mason St.,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.409593008,37.787564997,151.74682413561095,1,59.0,cardinal x 2015.0 420 mason st. annie wang annie wang crime  drama 2010.0
597.0,Cardinal X,2015.0,1458 33rd Ave.,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.491687966,37.759947003,1639.6614841859932,0,8.0,cardinal x 2015.0 1458 33rd ave. annie wang annie wang crime  drama 2010.0
93.0,Cardinal X,2015.0,812 22nd St. and Tennessee,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.389249961,37.75789,1238.6641987050714,0,82.0,cardinal x 2015.0 812 22nd st. and tennessee annie wang annie wang crime  drama 2010.0
2044.0,Cardinal X,2015.0,1465 Revere Avenue between Keith and Jennings,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.38782202,37.730081988,4315.1458939283875,0,37.0,cardinal x 2015.0 1465 revere avenue between keith and jennings annie wang annie wang crime  drama 2010.0
1651.0,Cardinal X,2015.0,Lyon at Chestnut St.,Annie Wang,Annie Wang,5.3,Crime  Drama,movie,2010.0,-122.447460016,37.799369985,108.95412855246754,1,44.0,cardinal x 2015.0 lyon at chestnut st. annie wang annie wang crime  drama 2010.0
